GAL,uniprot,gene,Megakaryocyte,Dendritic cell,NK cell,Monocyte,NK T cell,T cell CD4,T cell CD8,B cell
AP1S2,P56377,AP1S2,99999,99999,0,99999,0,0,0,0
GRPR,P30550,GRPR,0,0,0,0,0,0,0,0
 ,A8MXT2,MAGEB17,0,0,0,0,0,0,0,0
CTPS2,Q9NRF8,CTPS2,0,0,0,0,0,0,0,0
SYAP1,Q96A49,SYAP1,0,99999,0,0,0,0,0,0
 ,Q9NUQ3,TXLNG,0,0,0,0,0,0,0,0
RBBP7,Q16576,RBBP7,0,0,0,0,0,0,0,0
 ,Q8NFH8,REPS2,0,0,0,0,0,0,0,0
 ,Q6T4R5,NHS,0,0,0,0,0,0,0,0
SCML1,Q9UN30,SCML1,0,0,0,0,0,0,0,0
RAI2,Q9Y5P3,RAI2,0,0,0,0,0,0,0,0
BEND2,Q8NDZ0,BEND2,0,0,0,0,0,0,0,0
SCML2,Q9UQR0,SCML2,0,0,0,0,0,0,0,0
CDKL5,O76039,CDKL5,0,0,0,0,0,0,0,0
RS1,O15537,RS1,0,0,0,0,0,0,0,0
PPEF1,O14829,PPEF1,0,0,0,0,0,0,0,0
 ,,PHKA2.AS1,0,0,0,0,0,0,0,0
PHKA2,P46019,PHKA2,0,0,0,0,0,0,0,0
PDHA1,P08559,PDHA1,0,0,0,0,0,0,0,0
 ,Q6ZN16,MAP3K15,0,0,0,0,0,0,0,0
 ,Q96B97,SH3KBP1,0,99999,0,0,0,0,0,0
 ,,CXorf23,0,0,0,0,0,0,0,0
 ,Q96T17,MAP7D2,0,0,0,0,0,0,0,0
EIF1AX,P47813,EIF1AX,0,99999,0,0,0,0,0,0
RPS6KA3,P51812,RPS6KA3,0,0,0,0,0,0,0,0
 ,Q8WXI2,CNKSR2,0,0,0,0,0,0,0,0
 ,Q8N239,KLHL34,0,0,0,0,0,0,0,0
MBTPS2,O43462,MBTPS2,0,0,0,0,0,0,0,0
YY2,O15391,YY2,0,0,0,0,0,0,0,0
SMS,P52788,SMS,0,0,0,0,0,0,0,0
PHEX,P78562,PHEX,0,0,0,0,0,0,0,0
PTCHD1,Q96NR3,PTCHD1,0,0,0,0,0,0,0,0
PRDX4,Q13162,PRDX4,0,0,0,0,0,0,0,0
ACOT9,Q9Y305,ACOT9,0,0,0,0,0,0,0,0
 ,,RP13.314C10.5,0,0,0,0,0,0,0,0
SAT1,P21673,SAT1,99999,99999,99999,99999,99999,99999,99999,99999
APOO,Q9BUR5,APOO,0,0,0,0,0,0,0,0
CXorf58,Q96LI9,CXorf58,0,0,0,0,0,0,0,0
 ,Q96M94,KLHL15,0,0,0,0,0,0,0,0
EIF2S3,P41091,EIF2S3,0,99999,0,0,0,99999,99999,99999
 ,,ZFX.AS1,0,0,0,0,0,0,0,0
ZFX,P17010,ZFX,0,0,0,0,0,0,0,0
PDK3,Q15120,PDK3,0,0,0,0,0,0,0,0
PCYT1B,Q9Y5K3,PCYT1B,0,0,0,0,0,0,0,0
 ,P09884,POLA1,0,0,0,0,0,0,0,0
 ,Q96QS3,ARX,0,0,0,0,0,0,0,0
CXorf21,,CXorf21,0,0,0,0,0,0,0,0
GK,P32189,GK,0,0,0,0,0,0,0,0
TAB3,Q8N5C8,TAB3,0,0,0,0,0,0,0,0
 ,,TAB3.AS2,0,0,0,0,0,0,0,0
DMD,P11532,DMD,0,0,0,0,0,0,0,0
PRRG1,O14668,PRRG1,0,0,0,0,0,0,0,0
 ,Q6ZV70,LANCL3,0,0,0,0,0,0,0,0
XK,P51811,XK,0,0,0,0,0,0,0,0
CYBB,P04839,CYBB,0,99999,0,99999,0,0,0,0
DYNLT3,P51808,DYNLT3,0,0,0,0,0,0,0,0
 ,Q8TDW5,SYTL5,0,0,0,0,0,0,0,0
 ,P78539,SRPX,0,0,0,0,0,0,0,0
 ,Q92834,RPGR,0,0,0,0,0,0,0,0
TSPAN7,P41732,TSPAN7,0,0,0,0,0,0,0,0
 ,,RP4.646N3.1,0,0,0,0,0,0,0,0
MID1IP1,Q9NPA3,MID1IP1,0,0,0,0,0,0,0,0
 ,,MID1IP1.AS1,0,0,0,0,0,0,0,0
 ,,RP11.265P11.1,0,0,0,0,0,0,0,0
 ,,LINC01281,0,0,0,0,0,0,0,0
 ,,AC092198.1,0,0,0,0,0,0,0,0
BCOR,Q6W2J9,BCOR,0,0,0,0,0,0,0,0
ATP6AP2,O75787,ATP6AP2,0,99999,0,0,0,0,0,0
CXorf38,Q8TB03,CXorf38,0,0,0,0,0,0,0,0
 ,O60244,MED14,0,0,0,0,0,0,0,0
 ,P0DP75,MED14OS,0,0,0,0,0,0,0,0
 ,Q93008,USP9X,0,0,0,0,0,0,0,0
DDX3X,O00571,DDX3X,0,99999,99999,99999,99999,99999,99999,99999
CASK,O14936,CASK,0,0,0,0,0,0,0,0
GPR34,Q9UPC5,GPR34,0,0,0,0,0,0,0,0
GPR82,Q96P67,GPR82,0,0,0,0,0,0,0,0
 ,,RP1.154K9.2,0,0,0,0,0,0,0,0
MAOA,P21397,MAOA,0,0,0,0,0,0,0,0
MAOB,P27338,MAOB,0,0,0,0,0,0,0,0
EFHC2,Q5JST6,EFHC2,0,0,0,0,0,0,0,0
FUNDC1,Q8IVP5,FUNDC1,0,0,0,0,0,0,0,0
KDM6A,O15550,KDM6A,0,0,0,0,0,0,0,0
 ,,MIR222HG,0,0,0,0,0,0,0,0
 ,,RP6.99M1.3,0,0,0,0,0,0,0,0
 ,,RP5.1158E12.3,0,0,0,0,0,0,0,0
KRBOX4,Q5JUW0,KRBOX4,0,0,0,0,0,0,0,0
ZNF674,Q2M3X9,ZNF674,0,0,0,0,0,0,0,0
 ,,ZNF674.AS1,0,0,0,0,0,0,0,0
CHST7,Q9NS84,CHST7,0,0,0,0,0,0,0,0
 ,Q96T83,SLC9A7,0,0,0,0,0,0,0,0
RP2,O75695,RP2,0,0,0,0,0,0,0,0
 ,Q5VT33,LINC01545,0,0,0,0,0,0,0,0
JADE3,Q92613,JADE3,0,0,0,0,0,0,0,0
RGN,Q15493,RGN,0,0,0,0,0,0,0,0
NDUFB11,Q9NX14,NDUFB11,0,99999,0,99999,0,99999,99999,0
RBM10,P98175,RBM10,0,0,0,0,0,0,0,0
UBA1,P22314,UBA1,0,0,0,0,0,0,0,0
CDK16,Q00536,CDK16,0,0,0,0,0,0,0,0
 ,P51784,USP11,0,0,0,0,0,0,0,0
ZNF157,P51786,ZNF157,0,0,0,0,0,0,0,0
ZNF41,P51814,ZNF41,0,0,0,0,0,0,0,0
 ,Q8TB33,LINC01560,0,0,0,0,0,0,0,0
ARAF,P10398,ARAF,0,0,0,0,0,0,0,0
SYN1,P17600,SYN1,0,0,0,0,0,0,0,0
TIMP1,P01033,TIMP1,99999,99999,0,99999,0,0,0,0
CFP,P27918,CFP,0,99999,0,99999,0,0,0,0
ELK1,P19419,ELK1,0,0,0,0,0,0,0,0
UXT,Q9UBK9,UXT,99999,99999,0,0,0,99999,99999,99999
 ,,UXT.AS1,0,0,0,0,0,0,0,0
 ,,AL022578.1,0,0,0,0,0,0,0,0
ZNF81,P51508,ZNF81,0,0,0,0,0,0,0,0
ZNF182,P17025,ZNF182,0,0,0,0,0,0,0,0
ZNF630,Q2M218,ZNF630,0,0,0,0,0,0,0,0
SLC38A5,Q8WUX1,SLC38A5,0,0,0,0,0,0,0,0
FTSJ1,Q9UET6,FTSJ1,0,0,0,0,0,0,0,0
 ,,AF196972.9,0,0,0,0,0,0,0,0
PORCN,Q9H237,PORCN,0,0,0,0,0,0,0,0
EBP,Q15125,EBP,0,0,0,0,0,0,0,0
 ,Q3MII6,TBC1D25,0,0,0,0,0,0,0,0
 ,,RP11.1148L6.9,0,0,0,0,0,0,0,0
RBM3,P98179,RBM3,99999,99999,99999,99999,99999,99999,99999,99999
 ,,RP11.1148L6.5,0,0,0,0,0,0,0,0
WDR13,Q9H1Z4,WDR13,0,0,0,0,0,0,0,0
WAS,P42768,WAS,0,99999,99999,99999,0,0,0,0
SUV39H1,O43463,SUV39H1,0,0,0,0,0,0,0,0
 ,,AF196970.3,0,0,0,0,0,0,0,0
GATA1,P15976,GATA1,0,0,0,0,0,0,0,0
HDAC6,Q9UBN7,HDAC6,0,0,0,0,0,0,0,0
ERAS,Q7Z444,ERAS,0,0,0,0,0,0,0,0
PCSK1N,Q9UHG2,PCSK1N,0,0,0,0,0,0,0,0
TIMM17B,O60830,TIMM17B,0,0,0,0,0,0,0,0
PQBP1,O60828,PQBP1,0,99999,0,0,0,0,0,0
SLC35A2,P78381,SLC35A2,0,0,0,0,0,0,0,0
PIM2,Q9P1W9,PIM2,0,0,0,0,0,0,0,0
OTUD5,Q96G74,OTUD5,0,0,0,0,0,0,0,0
KCND1,Q9NSA2,KCND1,0,0,0,0,0,0,0,0
GRIPAP1,Q4V328,GRIPAP1,0,0,0,0,0,0,0,0
 ,P19532,TFE3,0,0,0,0,0,0,0,0
CCDC120,Q96HB5,CCDC120,0,0,0,0,0,0,0,0
PRAF2,O60831,PRAF2,0,0,0,0,0,0,0,0
WDR45,Q9Y484,WDR45,0,0,0,0,0,0,0,0
GPKOW,Q92917,GPKOW,0,0,0,0,0,0,0,0
 ,Q9H6Y5,MAGIX,0,0,0,0,0,0,0,0
PLP2,Q04941,PLP2,0,99999,0,0,0,0,0,0
PRICKLE3,O43900,PRICKLE3,0,0,0,0,0,0,0,0
SYP,P08247,SYP,0,0,0,0,0,0,0,0
 ,,SYP.AS1,0,0,0,0,0,0,0,0
 ,O60840,CACNA1F,0,0,0,0,0,0,0,0
CCDC22,O60826,CCDC22,0,0,0,0,0,0,0,0
FOXP3,Q9BZS1,FOXP3,0,0,0,0,0,0,0,0
PPP1R3F,Q6ZSY5,PPP1R3F,0,0,0,0,0,0,0,0
 ,,LL0XNC01.7P3.1,0,0,0,0,0,0,0,0
 ,,USP27X.AS1,0,0,0,0,0,0,0,0
 ,A6NNY8,USP27X,0,0,0,0,0,0,0,0
CLCN5,P51795,CLCN5,0,0,0,0,0,0,0,0
CCNB3,Q8WWL7,CCNB3,0,0,0,0,0,0,0,0
DGKK,Q5KSL6,DGKK,0,0,0,0,0,0,0,0
NUDT10,Q8NFP7,NUDT10,0,0,0,0,0,0,0,0
 ,,RP11.348F1.3,0,0,0,0,0,0,0,0
 ,,RP11.348F1.2,0,0,0,0,0,0,0,0
CXorf67,,CXorf67,0,0,0,0,0,0,0,0
NUDT11,Q96G61,NUDT11,0,0,0,0,0,0,0,0
GSPT2,Q8IYD1,GSPT2,0,0,0,0,0,0,0,0
MAGED1,Q9Y5V3,MAGED1,0,0,0,0,0,0,0,0
MAGED4B,Q96JG8,MAGED4B,0,0,0,0,0,0,0,0
 ,Q96JG8,MAGED4,0,0,0,0,0,0,0,0
 ,Q8NDB6,FAM156B,0,0,0,0,0,0,0,0
FAM156A,Q8NDB6,FAM156A,0,0,0,0,0,0,0,0
 ,Q9NS66,GPR173,0,0,0,0,0,0,0,0
TSPYL2,Q9H2G4,TSPYL2,0,0,0,0,0,0,0,0
 ,,RP11.236P24.3,0,0,0,0,0,0,0,0
 ,,KANTR,0,0,0,0,0,0,0,0
 ,,RP11.258C19.7,0,0,0,0,0,0,0,0
KDM5C,P41229,KDM5C,0,0,0,0,0,0,0,0
IQSEC2,Q5JU85,IQSEC2,0,0,0,0,0,0,0,0
SMC1A,Q14683,SMC1A,0,0,0,0,0,0,0,0
RIBC1,Q8N443,RIBC1,0,0,0,0,0,0,0,0
HSD17B10,Q99714,HSD17B10,0,99999,0,0,0,0,0,0
 ,,RP3.339A18.6,0,0,0,0,0,0,0,0
 ,Q7Z6Z7,HUWE1,0,0,0,0,0,0,0,0
 ,Q9UPP1,PHF8,0,0,0,0,0,0,0,0
 ,Q9NX05,FAM120C,0,0,0,0,0,0,0,0
 ,Q9BYP7,WNK3,0,0,0,0,0,0,0,0
TSR2,Q969E8,TSR2,0,0,0,0,0,0,0,0
 ,Q9NVN8,GNL3L,0,0,0,0,0,0,0,0
 ,Q9UNF1,MAGED2,0,0,0,0,0,0,0,0
TRO,Q12816,TRO,0,0,0,0,0,0,0,0
PFKFB1,P16118,PFKFB1,0,0,0,0,0,0,0,0
APEX2,Q9UBZ4,APEX2,0,0,0,0,0,0,0,0
FAM104B,Q5XKR9,FAM104B,0,0,0,0,0,0,0,0
PAGE5,Q96GU1,PAGE5,0,0,0,0,0,0,0,0
 ,Q9H213,MAGEH1,0,0,0,0,0,0,0,0
 ,Q70EK9,USP51,0,0,0,0,0,0,0,0
RRAGB,Q5VZM2,RRAGB,0,0,0,0,0,0,0,0
 ,,RP13.188A5.1,0,0,0,0,0,0,0,0
KLF8,O95600,KLF8,0,0,0,0,0,0,0,0
UBQLN2,Q9UHD9,UBQLN2,0,0,0,0,0,0,0,0
 ,,RP11.431N15.2,0,0,0,0,0,0,0,0
 ,,LINC01420,0,0,0,0,0,0,0,0
SPIN3,Q5JUX0,SPIN3,0,0,0,0,0,0,0,0
SPIN2B,Q9BPZ2,SPIN2B,0,0,0,0,0,0,0,0
 ,,RP3.323P24.3,0,0,0,0,0,0,0,0
SPIN2A,Q99865,SPIN2A,0,0,0,0,0,0,0,0
FAAH2,Q6GMR7,FAAH2,0,0,0,0,0,0,0,0
ZXDB,P98169,ZXDB,0,0,0,0,0,0,0,0
ZXDA,P98168,ZXDA,0,0,0,0,0,0,0,0
 ,Q56A73,SPIN4,0,0,0,0,0,0,0,0
ARHGEF9,O43307,ARHGEF9,0,0,0,0,0,0,0,0
 ,Q5JTC6,AMER1,0,0,0,0,0,0,0,0
 ,Q8WXK4,ASB12,0,0,0,0,0,0,0,0
MTMR8,Q96EF0,MTMR8,0,0,0,0,0,0,0,0
ZC4H2,Q9NQZ6,ZC4H2,0,0,0,0,0,0,0,0
 ,Q5HYM0,ZC3H12B,0,0,0,0,0,0,0,0
LAS1L,Q9Y4W2,LAS1L,0,0,0,0,0,0,0,0
MSN,P26038,MSN,99999,99999,99999,99999,99999,0,0,0
 ,,RP6.159A1.3,0,0,0,0,0,0,0,0
 ,,RP6.159A1.4,0,0,0,0,0,0,0,0
VSIG4,Q9Y279,VSIG4,0,0,0,0,0,0,0,0
EDA2R,Q9HAV5,EDA2R,0,0,0,0,0,0,0,0
 ,P10275,AR,0,0,0,0,0,0,0,0
 ,,RP6.201G10.2,0,0,0,0,0,0,0,0
OPHN1,O60890,OPHN1,0,0,0,0,0,0,0,0
YIPF6,Q96EC8,YIPF6,0,0,0,0,0,0,0,0
STARD8,Q92502,STARD8,0,0,0,0,0,0,0,0
EFNB1,P98172,EFNB1,0,0,0,0,0,0,0,0
 ,Q8NG27,PJA1,0,0,0,0,0,0,0,0
 ,,FAM155B,0,0,0,0,0,0,0,0
EDA,Q92838,EDA,0,0,0,0,0,0,0,0
IGBP1,P78318,IGBP1,0,99999,0,0,0,0,0,0
P2RY4,P51582,P2RY4,0,0,0,0,0,0,0,0
RAB41,Q5JT25,RAB41,0,0,0,0,0,0,0,0
PDZD11,Q5EBL8,PDZD11,0,0,0,0,0,0,0,0
KIF4A,O95239,KIF4A,0,0,0,0,0,0,0,0
DLG3,Q92796,DLG3,0,0,0,0,0,0,0,0
 ,,DLG3.AS1,0,0,0,0,0,0,0,0
SLC7A3,Q8WY07,SLC7A3,0,0,0,0,0,0,0,0
SNX12,Q9UMY4,SNX12,0,0,0,0,0,0,0,0
FOXO4,P98177,FOXO4,0,0,0,0,0,0,0,0
 ,A6NEN9,CXorf65,0,0,0,0,0,0,0,0
IL2RG,P31785,IL2RG,0,99999,99999,0,99999,99999,99999,99999
MED12,Q93074,MED12,0,0,0,0,0,0,0,0
NLGN3,Q9NZ94,NLGN3,0,0,0,0,0,0,0,0
 ,,RP5.1091N2.9,0,0,0,0,0,0,0,0
ZMYM3,Q14202,ZMYM3,0,0,0,0,0,0,0,0
NONO,Q15233,NONO,0,99999,0,0,0,0,0,0
ITGB1BP2,Q9UKP3,ITGB1BP2,0,0,0,0,0,0,0,0
TAF1,P21675,TAF1,0,0,0,0,0,0,0,0
OGT,O15294,OGT,0,0,0,0,0,0,0,0
ACRC,,ACRC,0,0,0,0,0,0,0,0
CXCR3,P49682,CXCR3,0,0,0,0,0,0,0,0
 ,,LINC00891,0,0,0,0,0,0,0,0
NHSL2,Q5HYW2,NHSL2,0,0,0,0,0,0,0,0
 ,,RGAG4,0,0,0,0,0,0,0,0
PIN4,Q9Y237,PIN4,0,0,0,0,0,0,0,0
 ,Q2NKX8,ERCC6L,0,0,0,0,0,0,0,0
 ,P62701,RPS4X,99999,99999,99999,99999,99999,99999,99999,99999
CITED1,Q99966,CITED1,0,0,0,0,0,0,0,0
HDAC8,Q9BY41,HDAC8,0,0,0,0,0,0,0,0
PHKA1,P46020,PHKA1,0,0,0,0,0,0,0,0
DMRTC1B,Q5HYR2,DMRTC1B,0,0,0,0,0,0,0,0
DMRTC1,,DMRTC1,0,0,0,0,0,0,0,0
 ,,NAP1L6,0,0,0,0,0,0,0,0
NAP1L2,Q9ULW6,NAP1L2,0,0,0,0,0,0,0,0
 ,Q5VXU3,CHIC1,0,0,0,0,0,0,0,0
 ,,TSIX,0,0,0,0,0,0,0,0
 ,,XIST,0,99999,0,0,0,0,0,0
 ,,JPX,0,0,0,0,0,0,0,0
 ,,RP13.216E22.4,0,0,0,0,0,0,0,0
 ,,FTX,0,0,0,0,0,0,0,0
SLC16A2,P36021,SLC16A2,0,0,0,0,0,0,0,0
RLIM,Q9NVW2,RLIM,0,0,0,0,0,0,0,0
 ,,KIAA2022,0,0,0,0,0,0,0,0
ABCB7,O75027,ABCB7,0,0,0,0,0,0,0,0
UPRT,Q96BW1,UPRT,0,0,0,0,0,0,0,0
ZDHHC15,Q96MV8,ZDHHC15,0,0,0,0,0,0,0,0
PBDC1,Q9BVG4,PBDC1,0,0,0,0,0,0,0,0
MAGEE1,Q9HCI5,MAGEE1,0,0,0,0,0,0,0,0
ATRX,P46100,ATRX,0,99999,0,0,0,0,0,0
MAGT1,Q9H0U3,MAGT1,0,0,0,0,0,0,0,0
COX7B,P24311,COX7B,99999,99999,0,99999,0,0,0,0
 ,Q04656,ATP7A,0,0,0,0,0,0,0,0
PGAM4,Q8N0Y7,PGAM4,0,0,0,0,0,0,0,0
PGK1,P00558,PGK1,99999,99999,99999,99999,99999,99999,99999,99999
TAF9B,Q9HBM6,TAF9B,0,0,0,0,0,0,0,0
CYSLTR1,Q9Y271,CYSLTR1,0,0,0,0,0,0,0,0
P2RY10,O00398,P2RY10,0,0,0,0,0,0,0,0
 ,Q9BXC1,GPR174,0,0,0,0,0,0,0,0
ITM2A,O43736,ITM2A,0,0,0,0,0,0,0,0
 ,Q6RI45,BRWD3,0,0,0,0,0,0,0,0
 ,P82970,HMGN5,0,0,0,0,0,0,0,0
SH3BGRL,O75368,SH3BGRL,99999,99999,0,99999,0,0,0,99999
RPS6KA6,Q9UK32,RPS6KA6,0,0,0,0,0,0,0,0
 ,Q7Z353,HDX,0,0,0,0,0,0,0,0
APOOL,Q6UXV4,APOOL,0,0,0,0,0,0,0,0
ZNF711,Q9Y462,ZNF711,0,0,0,0,0,0,0,0
POF1B,Q8WVV4,POF1B,0,0,0,0,0,0,0,0
 ,P24386,CHM,0,0,0,0,0,0,0,0
 ,Q9C0H6,KLHL4,0,0,0,0,0,0,0,0
 ,Q9BZA7,PCDH11X,0,0,0,0,0,0,0,0
NAP1L3,Q99457,NAP1L3,0,0,0,0,0,0,0,0
FAM133A,Q8N9E0,FAM133A,0,0,0,0,0,0,0,0
 ,O60879,DIAPH2,0,0,0,0,0,0,0,0
RPA4,Q13156,RPA4,0,0,0,0,0,0,0,0
TSPAN6,O43657,TSPAN6,0,0,0,0,0,0,0,0
 ,Q96C24,SYTL4,0,0,0,0,0,0,0,0
CSTF2,P33240,CSTF2,0,0,0,0,0,0,0,0
 ,Q6PP77,XKRX,0,0,0,0,0,0,0,0
TRMT2B,Q96GJ1,TRMT2B,0,0,0,0,0,0,0,0
TMEM35,,TMEM35,0,0,0,0,0,0,0,0
CENPI,Q92674,CENPI,0,0,0,0,0,0,0,0
 ,Q13474,DRP2,0,0,0,0,0,0,0,0
TAF7L,Q5H9L4,TAF7L,0,0,0,0,0,0,0,0
TIMM8A,O60220,TIMM8A,0,0,0,0,0,0,0,0
BTK,Q06187,BTK,0,99999,0,0,0,0,0,0
 ,P83881,RPL36A,99999,99999,99999,99999,99999,99999,99999,99999
 ,,RPL36A.HNRNPH2,0,0,0,0,0,0,0,0
GLA,P06280,GLA,0,0,0,0,0,0,0,0
 ,P55795,HNRNPH2,0,0,0,0,0,0,0,0
ARMCX4,Q5H9R4,ARMCX4,0,0,0,0,0,0,0,0
ARMCX1,Q9P291,ARMCX1,0,0,0,0,0,0,0,0
ARMCX6,Q7L4S7,ARMCX6,0,0,0,0,0,0,0,0
ARMCX3,Q9UH62,ARMCX3,0,0,0,0,0,0,0,0
 ,,ARMCX3.AS1,0,0,0,0,0,0,0,0
ARMCX2,Q7L311,ARMCX2,0,0,0,0,0,0,0,0
 ,Q5H9K5,ZMAT1,0,0,0,0,0,0,0,0
TCEAL2,Q9H3H9,TCEAL2,0,0,0,0,0,0,0,0
TCEAL6,Q6IPX3,TCEAL6,0,0,0,0,0,0,0,0
BEX5,Q5H9J7,BEX5,0,0,0,0,0,0,0,0
ARMCX5,Q6P1M9,ARMCX5,0,0,0,0,0,0,0,0
 ,,RP4.769N13.7,0,0,0,0,0,0,0,0
 ,Q5JY77,GPRASP1,0,0,0,0,0,0,0,0
GPRASP2,Q96D09,GPRASP2,0,0,0,0,0,0,0,0
BHLHB9,Q6PI77,BHLHB9,0,0,0,0,0,0,0,0
 ,,LINC00630,0,0,0,0,0,0,0,0
 ,,LL0XNC01.237H1.2,0,0,0,0,0,0,0,0
 ,P0C0E4,RAB40AL,0,0,0,0,0,0,0,0
BEX1,Q9HBH7,BEX1,0,0,0,0,0,0,0,0
NXF3,Q9H4D5,NXF3,0,0,0,0,0,0,0,0
BEX4,Q9NWD9,BEX4,0,0,0,0,0,0,0,0
TCEAL8,Q8IYN2,TCEAL8,0,0,0,0,0,0,0,0
TCEAL5,Q5H9L2,TCEAL5,0,0,0,0,0,0,0,0
 ,Q9BXY8,BEX2,0,0,0,0,0,0,0,0
WBP5,,WBP5,0,0,0,0,0,0,0,0
NGFRAP1,,NGFRAP1,0,0,0,0,0,0,0,0
 ,,LL0XNC01.250H12.3,0,0,0,0,0,0,0,0
TCEAL4,Q96EI5,TCEAL4,0,0,0,0,0,0,0,0
TCEAL3,Q969E4,TCEAL3,0,0,0,0,0,0,0,0
 ,,TCEAL3.AS1,0,0,0,0,0,0,0,0
TCEAL1,Q15170,TCEAL1,0,0,0,0,0,0,0,0
MORF4L2,Q15014,MORF4L2,0,0,0,0,0,0,0,0
 ,,MORF4L2.AS1,0,0,0,0,0,0,0,0
PLP1,P60201,PLP1,0,0,0,0,0,0,0,0
RAB9B,Q9NP90,RAB9B,0,0,0,0,0,0,0,0
 ,,LL0XNC01.116E7.2,0,0,0,0,0,0,0,0
 ,P0CG35,TMSB15B,0,0,0,0,0,0,0,0
 ,,RP11.722G7.1,0,0,0,0,0,0,0,0
 ,Q5H9E4,SLC25A53,0,0,0,0,0,0,0,0
 ,P0CG32,ZCCHC18,0,0,0,0,0,0,0,0
 ,Q6PEV8,FAM199X,0,0,0,0,0,0,0,0
 ,Q8N693,ESX1,0,0,0,0,0,0,0,0
CXorf57,,CXorf57,0,0,0,0,0,0,0,0
RNF128,Q8TEB7,RNF128,0,0,0,0,0,0,0,0
 ,Q0IIM8,TBC1D8B,0,0,0,0,0,0,0,0
 ,Q8TE76,MORC4,0,0,0,0,0,0,0,0
RBM41,Q96IZ5,RBM41,0,0,0,0,0,0,0,0
NUP62CL,Q9H1M0,NUP62CL,0,0,0,0,0,0,0,0
 ,Q5JV73,FRMPD3,0,0,0,0,0,0,0,0
PRPS1,P60891,PRPS1,0,0,0,0,0,0,0,0
TSC22D3,Q99576,TSC22D3,99999,99999,99999,99999,99999,99999,99999,99999
MID2,Q9UJV3,MID2,0,0,0,0,0,0,0,0
VSIG1,Q86XK7,VSIG1,0,0,0,0,0,0,0,0
PSMD10,O75832,PSMD10,0,0,0,0,0,0,0,0
ATG4A,Q8WYN0,ATG4A,0,0,0,0,0,0,0,0
NXT2,Q9NPJ8,NXT2,0,0,0,0,0,0,0,0
KCNE5,Q9UJ90,KCNE5,0,0,0,0,0,0,0,0
ACSL4,O60488,ACSL4,0,0,0,0,0,0,0,0
TMEM164,Q5U3C3,TMEM164,0,0,0,0,0,0,0,0
AMMECR1,Q9Y4X0,AMMECR1,0,0,0,0,0,0,0,0
CHRDL1,Q9BU40,CHRDL1,0,0,0,0,0,0,0,0
PAK3,O75914,PAK3,0,0,0,0,0,0,0,0
CAPN6,Q9Y6Q1,CAPN6,0,0,0,0,0,0,0,0
ALG13,Q9NP73,ALG13,0,0,0,0,0,0,0,0
TRPC5,Q9UL62,TRPC5,0,0,0,0,0,0,0,0
 ,A6NMA1,TRPC5OS,0,0,0,0,0,0,0,0
LHFPL1,Q86WI0,LHFPL1,0,0,0,0,0,0,0,0
AMOT,Q4VCS5,AMOT,0,0,0,0,0,0,0,0
 ,P28335,HTR2C,0,0,0,0,0,0,0,0
PLS3,P13797,PLS3,0,0,0,0,0,0,0,0
 ,,DANT2,0,0,0,0,0,0,0,0
KLHL13,Q9P2N7,KLHL13,0,0,0,0,0,0,0,0
 ,Q5JSH3,WDR44,0,0,0,0,0,0,0,0
 ,Q5JSL3,DOCK11,0,0,0,0,0,0,0,0
IL13RA1,P78552,IL13RA1,0,99999,0,0,0,0,0,0
ZCCHC12,Q6PEW1,ZCCHC12,0,0,0,0,0,0,0,0
 ,Q496Y0,LONRF3,0,0,0,0,0,0,0,0
PGRMC1,O00264,PGRMC1,99999,0,0,0,0,0,0,0
 ,,RP5.1139I1.2,0,0,0,0,0,0,0,0
SLC25A43,Q8WUT9,SLC25A43,0,0,0,0,0,0,0,0
SLC25A5,P05141,SLC25A5,99999,99999,99999,99999,0,99999,99999,99999
 ,,CXorf56,0,0,0,0,0,0,0,0
UBE2A,P49459,UBE2A,0,99999,0,0,0,0,0,0
NKRF,O15226,NKRF,0,0,0,0,0,0,0,0
SEPT6,,SEPT6,0,99999,99999,0,99999,99999,99999,99999
 ,A6NJG2,SOWAHD,0,0,0,0,0,0,0,0
RPL39,P62891,RPL39,99999,99999,99999,99999,99999,99999,99999,99999
 ,Q9BZI7,UPF3B,0,0,0,0,0,0,0,0
RNF113A,O15541,RNF113A,0,0,0,0,0,0,0,0
NDUFA1,O15239,NDUFA1,99999,99999,99999,99999,0,0,99999,0
NKAP,Q8N5F7,NKAP,0,0,0,0,0,0,0,0
 ,,RHOXF1.AS1,0,0,0,0,0,0,0,0
RHOXF1,Q8NHV9,RHOXF1,0,0,0,0,0,0,0,0
 ,Q9BQY4,RHOXF2,0,0,0,0,0,0,0,0
ZBTB33,Q86T24,ZBTB33,0,0,0,0,0,0,0,0
TMEM255A,Q5JRV8,TMEM255A,0,0,0,0,0,0,0,0
LAMP2,P13473,LAMP2,0,0,0,0,0,0,0,0
CUL4B,Q13620,CUL4B,0,0,0,0,0,0,0,0
MCTS1,Q9ULC4,MCTS1,0,0,0,0,0,0,0,0
C1GALT1C1,Q96EU7,C1GALT1C1,0,0,0,0,0,0,0,0
GLUD2,P49448,GLUD2,0,0,0,0,0,0,0,0
GRIA3,P42263,GRIA3,0,0,0,0,0,0,0,0
 ,Q8NI27,THOC2,0,0,0,0,0,0,0,0
 ,P98170,XIAP,0,0,0,0,0,0,0,0
 ,,RP1.315G1.3,0,0,0,0,0,0,0,0
STAG2,Q8N3U4,STAG2,0,99999,0,0,0,0,0,0
